"","workerid","rt","trial_type","stim_type","stim_part","stim_determiner","trialNum","stim_color","stim_prevalence","response","stim_category"
"327",10,2233,"truth_conditions","irrelevant","scales","generic",26,"yellow",30,"False","dorbs"
"328",10,1436,"truth_conditions","distinct","feathers","generic",27,"gold",50,"True","plovs"
"329",10,1502,"truth_conditions","irrelevant","feathers","generic",28,"red",90,"True","noobs"
"330",10,1349,"truth_conditions","distinct","stripes","generic",29,"copper",10,"False","mooks"
"331",11,6193,"truth_conditions","bare","fur","generic",0,"silver",90,"True","morseths"
"332",11,6260,"truth_conditions","distinct","ears","generic",1,"pink",10,"False","elleps"
"333",11,5514,"truth_conditions","bare","feathers","generic",2,"purple",70,"True","lorches"
"334",11,3438,"truth_conditions","distinct","teeth","generic",3,"green",90,"True","zoovs"
"335",11,3036,"truth_conditions","distinct","shells","generic",4,"orange",70,"True","luzaks"
"336",11,2038,"truth_conditions","bare","teeth","generic",5,"pink",10,"False","krivels"
"337",11,4186,"truth_conditions","irrelevant","fur","generic",6,"copper",50,"True","kweps"
"338",11,1795,"truth_conditions","irrelevant","ears","generic",7,"orange",50,"True","kazzes"
"339",11,2169,"truth_conditions","distinct","tails","generic",8,"purple",30,"False","taifels"
"340",11,2652,"truth_conditions","irrelevant","teeth","generic",9,"blue",70,"False","thups"
"341",11,2643,"truth_conditions","distinct","stripes","generic",10,"copper",70,"True","mooks"
"342",11,3057,"truth_conditions","irrelevant","stripes","generic",11,"silver",30,"False","frams"
"343",11,2701,"truth_conditions","distinct","scales","generic",12,"blue",50,"True","reesles"
"344",11,2039,"truth_conditions","irrelevant","scales","generic",13,"yellow",10,"False","dorbs"
"345",11,2106,"truth_conditions","irrelevant","shells","generic",14,"purple",70,"True","javs"
"346",11,1855,"truth_conditions","bare","stripes","generic",15,"gold",50,"True","daiths"
"347",11,2431,"truth_conditions","bare","shells","generic",16,"green",30,"False","moxes"
"348",11,2229,"truth_conditions","irrelevant","tails","generic",17,"green",10,"False","trufts"
"349",11,1805,"truth_conditions","irrelevant","legs","generic",18,"pink",90,"True","feps"
"350",11,4553,"truth_conditions","bare","scales","generic",19,"red",10,"False","blins"
"351",11,4024,"truth_conditions","bare","legs","generic",20,"yellow",30,"False","ludinos"
"352",11,1937,"truth_conditions","distinct","feathers","generic",21,"gold",90,"True","plovs"
"353",11,2793,"truth_conditions","irrelevant","feathers","generic",22,"red",90,"True","noobs"
"354",11,2441,"truth_conditions","irrelevant","spots","generic",23,"gold",30,"False","stups"
"355",11,1926,"truth_conditions","distinct","legs","generic",24,"silver",50,"True","ackles"
"356",11,2270,"truth_conditions","bare","tails","generic",25,"orange",50,"True","zorbs"
"357",11,2048,"truth_conditions","bare","ears","generic",26,"blue",70,"True","cheebas"
"358",11,3095,"truth_conditions","distinct","spots","generic",27,"red",30,"False","sapers"
"359",11,1979,"truth_conditions","distinct","fur","generic",28,"yellow",10,"False","ollers"
"360",11,3013,"truth_conditions","bare","spots","generic",29,"copper",90,"True","glippets"
"361",12,29611,"truth_conditions","bare","stripes","generic",0,"gold",90,"True","daiths"
"362",12,5801,"truth_conditions","irrelevant","spots","generic",1,"gold",30,"False","stups"
"363",12,8570,"truth_conditions","distinct","teeth","generic",2,"green",30,"False","zoovs"
"364",12,5121,"truth_conditions","distinct","feathers","generic",3,"gold",30,"False","plovs"
"365",12,4441,"truth_conditions","distinct","stripes","generic",4,"copper",10,"False","mooks"
"366",12,3549,"truth_conditions","bare","tails","generic",5,"orange",30,"False","zorbs"
"367",12,5112,"truth_conditions","irrelevant","tails","generic",6,"green",50,"True","trufts"
"368",12,3807,"truth_conditions","irrelevant","legs","generic",7,"pink",90,"True","feps"
"369",12,4648,"truth_conditions","irrelevant","ears","generic",8,"orange",10,"False","kazzes"
"370",12,4323,"truth_conditions","distinct","fur","generic",9,"yellow",70,"True","ollers"
"371",12,4402,"truth_conditions","irrelevant","stripes","generic",10,"silver",50,"True","frams"
"372",12,4016,"truth_conditions","irrelevant","feathers","generic",11,"red",30,"False","noobs"
"373",12,2535,"truth_conditions","bare","scales","generic",12,"red",70,"True","blins"
"374",12,3953,"truth_conditions","bare","teeth","generic",13,"pink",10,"False","krivels"
"375",12,2388,"truth_conditions","bare","feathers","generic",14,"purple",90,"True","lorches"
"376",12,4033,"truth_conditions","irrelevant","fur","generic",15,"copper",10,"False","kweps"
"377",12,2284,"truth_conditions","bare","ears","generic",16,"blue",10,"False","cheebas"
"378",12,1917,"truth_conditions","bare","legs","generic",17,"yellow",50,"True","ludinos"
"379",12,2711,"truth_conditions","irrelevant","teeth","generic",18,"blue",70,"True","thups"
"380",12,3687,"truth_conditions","irrelevant","shells","generic",19,"purple",90,"True","javs"
"381",12,3631,"truth_conditions","distinct","ears","generic",20,"pink",90,"True","elleps"
"382",12,4263,"truth_conditions","irrelevant","scales","generic",21,"yellow",70,"True","dorbs"
"383",12,5179,"truth_conditions","distinct","tails","generic",22,"purple",50,"True","taifels"
"384",12,3743,"truth_conditions","bare","fur","generic",23,"silver",70,"True","morseths"
"385",12,2606,"truth_conditions","distinct","spots","generic",24,"red",90,"True","sapers"
"386",12,2797,"truth_conditions","bare","spots","generic",25,"copper",30,"False","glippets"
"387",12,4428,"truth_conditions","distinct","legs","generic",26,"silver",70,"True","ackles"
"388",12,3542,"truth_conditions","distinct","shells","generic",27,"orange",50,"True","luzaks"
"389",12,3938,"truth_conditions","distinct","scales","generic",28,"blue",10,"False","reesles"
"390",12,3788,"truth_conditions","bare","shells","generic",29,"green",50,"True","moxes"
"391",13,8405,"truth_conditions","bare","feathers","generic",0,"purple",70,"True","lorches"
"392",13,7361,"truth_conditions","irrelevant","feathers","generic",1,"red",90,"True","noobs"
"393",13,7510,"truth_conditions","distinct","tails","generic",2,"purple",10,"False","taifels"
"394",13,8545,"truth_conditions","distinct","shells","generic",3,"orange",10,"False","luzaks"
"395",13,4570,"truth_conditions","distinct","ears","generic",4,"pink",30,"False","elleps"
"396",13,5064,"truth_conditions","distinct","fur","generic",5,"yellow",90,"True","ollers"
"397",13,9880,"truth_conditions","irrelevant","legs","generic",6,"pink",10,"False","feps"
"398",13,3979,"truth_conditions","bare","fur","generic",7,"silver",70,"True","morseths"
"399",13,4703,"truth_conditions","irrelevant","teeth","generic",8,"blue",50,"True","thups"
"400",13,6557,"truth_conditions","bare","stripes","generic",9,"gold",30,"False","daiths"
"401",13,5876,"truth_conditions","distinct","teeth","generic",10,"green",70,"True","zoovs"
"402",13,7151,"truth_conditions","irrelevant","scales","generic",11,"yellow",50,"True","dorbs"
"403",13,8537,"truth_conditions","irrelevant","spots","generic",12,"gold",70,"True","stups"
"404",13,7830,"truth_conditions","distinct","legs","generic",13,"silver",30,"False","ackles"
"405",13,4989,"truth_conditions","distinct","scales","generic",14,"blue",50,"True","reesles"
"406",13,4718,"truth_conditions","distinct","spots","generic",15,"red",90,"True","sapers"
"407",13,6547,"truth_conditions","irrelevant","tails","generic",16,"green",10,"False","trufts"
"408",13,3211,"truth_conditions","bare","scales","generic",17,"red",90,"True","blins"
"409",13,3384,"truth_conditions","bare","legs","generic",18,"yellow",10,"False","ludinos"
"410",13,5338,"truth_conditions","bare","ears","generic",19,"blue",10,"False","cheebas"
"411",13,4507,"truth_conditions","bare","shells","generic",20,"green",50,"True","moxes"
"412",13,3294,"truth_conditions","bare","teeth","generic",21,"pink",50,"True","krivels"
"413",13,4966,"truth_conditions","bare","tails","generic",22,"orange",90,"True","zorbs"
"414",13,6869,"truth_conditions","irrelevant","shells","generic",23,"purple",90,"True","javs"
"415",13,4445,"truth_conditions","irrelevant","ears","generic",24,"orange",30,"False","kazzes"
"416",13,8400,"truth_conditions","distinct","stripes","generic",25,"copper",70,"True","mooks"
"417",13,6274,"truth_conditions","irrelevant","fur","generic",26,"copper",30,"False","kweps"
"418",13,5434,"truth_conditions","distinct","feathers","generic",27,"gold",50,"True","plovs"
"419",13,4361,"truth_conditions","irrelevant","stripes","generic",28,"silver",70,"True","frams"
"420",13,5621,"truth_conditions","bare","spots","generic",29,"copper",30,"False","glippets"
"421",14,13359,"truth_conditions","irrelevant","stripes","generic",0,"silver",50,"True","frams"
"422",14,10538,"truth_conditions","distinct","feathers","generic",1,"gold",70,"True","plovs"
"423",14,13433,"truth_conditions","irrelevant","shells","generic",2,"purple",70,"True","javs"
"424",14,8218,"truth_conditions","bare","teeth","generic",3,"pink",50,"False","krivels"
"425",14,9708,"truth_conditions","distinct","tails","generic",4,"purple",10,"False","taifels"
"426",14,3421,"truth_conditions","bare","shells","generic",5,"green",70,"True","moxes"
"427",14,4565,"truth_conditions","bare","fur","generic",6,"silver",90,"True","morseths"
"428",14,5837,"truth_conditions","bare","stripes","generic",7,"gold",30,"False","daiths"
"429",14,6504,"truth_conditions","irrelevant","legs","generic",8,"pink",30,"False","feps"
"430",14,7657,"truth_conditions","distinct","spots","generic",9,"red",10,"False","sapers"
"431",14,10789,"truth_conditions","irrelevant","tails","generic",10,"green",30,"True","trufts"
"432",14,4146,"truth_conditions","distinct","ears","generic",11,"pink",70,"True","elleps"
"433",14,4678,"truth_conditions","bare","tails","generic",12,"orange",30,"True","zorbs"
"434",14,4101,"truth_conditions","irrelevant","teeth","generic",13,"blue",90,"True","thups"
"435",14,4504,"truth_conditions","distinct","scales","generic",14,"blue",30,"True","reesles"
"436",14,6030,"truth_conditions","distinct","fur","generic",15,"yellow",50,"True","ollers"
"437",14,3069,"truth_conditions","bare","feathers","generic",16,"purple",10,"False","lorches"
"438",14,5625,"truth_conditions","irrelevant","ears","generic",17,"orange",70,"True","kazzes"
"439",14,3891,"truth_conditions","irrelevant","spots","generic",18,"gold",10,"False","stups"
"440",14,8013,"truth_conditions","distinct","shells","generic",19,"orange",50,"True","luzaks"
"441",14,4006,"truth_conditions","bare","scales","generic",20,"red",90,"True","blins"
"442",14,2772,"truth_conditions","bare","ears","generic",21,"blue",10,"False","cheebas"
"443",14,3568,"truth_conditions","distinct","stripes","generic",22,"copper",90,"True","mooks"
"444",14,3608,"truth_conditions","bare","legs","generic",23,"yellow",50,"True","ludinos"
"445",14,3930,"truth_conditions","irrelevant","feathers","generic",24,"red",10,"False","noobs"
"446",14,2584,"truth_conditions","bare","spots","generic",25,"copper",70,"True","glippets"
"447",14,6203,"truth_conditions","irrelevant","scales","generic",26,"yellow",50,"True","dorbs"
"448",14,11359,"truth_conditions","distinct","legs","generic",27,"silver",90,"True","ackles"
"449",14,3268,"truth_conditions","irrelevant","fur","generic",28,"copper",90,"True","kweps"
"450",14,3992,"truth_conditions","distinct","teeth","generic",29,"green",30,"True","zoovs"
"451",15,12530,"truth_conditions","irrelevant","spots","generic",0,"gold",70,"True","stups"
"452",15,7751,"truth_conditions","irrelevant","feathers","generic",1,"red",30,"False","noobs"
"453",15,6810,"truth_conditions","irrelevant","legs","generic",2,"pink",10,"False","feps"
"454",15,6793,"truth_conditions","bare","fur","generic",3,"silver",70,"True","morseths"
"455",15,6151,"truth_conditions","irrelevant","tails","generic",4,"green",90,"True","trufts"
"456",15,10097,"truth_conditions","distinct","legs","generic",5,"silver",30,"False","ackles"
"457",15,7202,"truth_conditions","bare","ears","generic",6,"blue",50,"False","cheebas"
"458",15,7888,"truth_conditions","distinct","ears","generic",7,"pink",50,"False","elleps"
"459",15,6457,"truth_conditions","bare","stripes","generic",8,"gold",30,"False","daiths"
"460",15,7297,"truth_conditions","distinct","teeth","generic",9,"green",70,"True","zoovs"
"461",15,4949,"truth_conditions","irrelevant","ears","generic",10,"orange",90,"True","kazzes"
"462",15,5126,"truth_conditions","irrelevant","scales","generic",11,"yellow",70,"True","dorbs"
"463",15,6326,"truth_conditions","irrelevant","shells","generic",12,"purple",10,"False","javs"
"464",15,4857,"truth_conditions","distinct","shells","generic",13,"orange",50,"False","luzaks"
"465",15,5555,"truth_conditions","irrelevant","stripes","generic",14,"silver",50,"False","frams"
"466",15,4319,"truth_conditions","bare","tails","generic",15,"orange",10,"False","zorbs"
"467",15,8030,"truth_conditions","distinct","spots","generic",16,"red",90,"True","sapers"
"468",15,5585,"truth_conditions","distinct","feathers","generic",17,"gold",10,"False","plovs"
"469",15,4159,"truth_conditions","bare","spots","generic",18,"copper",90,"True","glippets"
"470",15,5162,"truth_conditions","irrelevant","teeth","generic",19,"blue",30,"False","thups"
"471",15,5376,"truth_conditions","bare","teeth","generic",20,"pink",50,"False","krivels"
"472",15,5184,"truth_conditions","distinct","tails","generic",21,"purple",90,"True","taifels"
"473",15,4577,"truth_conditions","bare","scales","generic",22,"red",90,"True","blins"
"474",15,4055,"truth_conditions","bare","legs","generic",23,"yellow",30,"False","ludinos"
"475",15,9145,"truth_conditions","distinct","fur","generic",24,"yellow",10,"False","ollers"
"476",15,3936,"truth_conditions","bare","shells","generic",25,"green",10,"False","moxes"
"477",15,4610,"truth_conditions","distinct","stripes","generic",26,"copper",70,"True","mooks"
"478",15,7202,"truth_conditions","distinct","scales","generic",27,"blue",30,"False","reesles"
"479",15,3478,"truth_conditions","bare","feathers","generic",28,"purple",70,"True","lorches"
"480",15,7980,"truth_conditions","irrelevant","fur","generic",29,"copper",50,"False","kweps"
"481",16,32486,"truth_conditions","distinct","fur","generic",0,"yellow",50,"True","ollers"
"482",16,7199,"truth_conditions","irrelevant","fur","generic",1,"copper",50,"True","kweps"
"483",16,4590,"truth_conditions","bare","legs","generic",2,"yellow",90,"True","ludinos"
"484",16,5455,"truth_conditions","distinct","shells","generic",3,"orange",70,"True","luzaks"
"485",16,4292,"truth_conditions","distinct","legs","generic",4,"silver",90,"True","ackles"
"486",16,5169,"truth_conditions","irrelevant","scales","generic",5,"yellow",10,"False","dorbs"
"487",16,5077,"truth_conditions","irrelevant","spots","generic",6,"gold",90,"True","stups"
"488",16,4095,"truth_conditions","distinct","stripes","generic",7,"copper",50,"True","mooks"
"489",16,4535,"truth_conditions","distinct","tails","generic",8,"purple",90,"True","taifels"
"490",16,4207,"truth_conditions","irrelevant","teeth","generic",9,"blue",70,"True","thups"
"491",16,3332,"truth_conditions","bare","stripes","generic",10,"gold",30,"False","daiths"
"492",16,3781,"truth_conditions","irrelevant","legs","generic",11,"pink",30,"False","feps"
"493",16,3602,"truth_conditions","bare","tails","generic",12,"orange",70,"True","zorbs"
"494",16,4278,"truth_conditions","distinct","scales","generic",13,"blue",30,"False","reesles"
"495",16,3519,"truth_conditions","bare","fur","generic",14,"silver",50,"True","morseths"
"496",16,2943,"truth_conditions","bare","shells","generic",15,"green",50,"True","moxes"
"497",16,4249,"truth_conditions","irrelevant","ears","generic",16,"orange",70,"True","kazzes"
"498",16,2957,"truth_conditions","bare","ears","generic",17,"blue",70,"True","cheebas"
"499",16,4480,"truth_conditions","irrelevant","stripes","generic",18,"silver",90,"True","frams"
"500",16,4054,"truth_conditions","distinct","ears","generic",19,"pink",10,"False","elleps"
"501",16,12010,"truth_conditions","distinct","feathers","generic",20,"gold",30,"False","plovs"
"502",16,6428,"truth_conditions","irrelevant","tails","generic",21,"green",10,"False","trufts"
"503",16,5950,"truth_conditions","bare","scales","generic",22,"red",30,"False","blins"
"504",16,2383,"truth_conditions","bare","teeth","generic",23,"pink",90,"True","krivels"
"505",16,4399,"truth_conditions","irrelevant","feathers","generic",24,"red",30,"False","noobs"
"506",16,8779,"truth_conditions","bare","spots","generic",25,"copper",10,"False","glippets"
"507",16,3540,"truth_conditions","distinct","spots","generic",26,"red",10,"False","sapers"
"508",16,2271,"truth_conditions","irrelevant","shells","generic",27,"purple",50,"True","javs"
"509",16,2797,"truth_conditions","bare","feathers","generic",28,"purple",10,"False","lorches"
"510",16,3173,"truth_conditions","distinct","teeth","generic",29,"green",70,"True","zoovs"
"511",17,9825,"truth_conditions","distinct","legs","generic",0,"silver",10,"True","ackles"
"512",17,9592,"truth_conditions","distinct","spots","generic",1,"red",70,"False","sapers"
"513",17,7287,"truth_conditions","irrelevant","teeth","generic",2,"blue",70,"True","thups"
"514",17,6731,"truth_conditions","irrelevant","shells","generic",3,"purple",90,"True","javs"
"515",17,4638,"truth_conditions","irrelevant","scales","generic",4,"yellow",50,"False","dorbs"
"516",17,10351,"truth_conditions","distinct","ears","generic",5,"pink",50,"False","elleps"
"517",17,8391,"truth_conditions","distinct","teeth","generic",6,"green",10,"False","zoovs"
"518",17,5488,"truth_conditions","bare","legs","generic",7,"yellow",30,"True","ludinos"
"519",17,7481,"truth_conditions","irrelevant","tails","generic",8,"green",30,"False","trufts"
"520",17,5248,"truth_conditions","irrelevant","legs","generic",9,"pink",90,"True","feps"
"521",17,3937,"truth_conditions","bare","fur","generic",10,"silver",50,"True","morseths"
"522",17,4857,"truth_conditions","irrelevant","spots","generic",11,"gold",50,"False","stups"
"523",17,3032,"truth_conditions","distinct","fur","generic",12,"yellow",70,"True","ollers"
"524",17,3561,"truth_conditions","irrelevant","stripes","generic",13,"silver",10,"False","frams"
"525",17,2279,"truth_conditions","bare","tails","generic",14,"orange",30,"True","zorbs"
"526",17,2953,"truth_conditions","bare","stripes","generic",15,"gold",10,"True","daiths"
"527",17,5343,"truth_conditions","irrelevant","ears","generic",16,"orange",10,"False","kazzes"
"528",17,4872,"truth_conditions","distinct","tails","generic",17,"purple",30,"True","taifels"
"529",17,3761,"truth_conditions","bare","shells","generic",18,"green",70,"True","moxes"
"530",17,2560,"truth_conditions","bare","teeth","generic",19,"pink",10,"True","krivels"
"531",17,4697,"truth_conditions","distinct","shells","generic",20,"orange",50,"True","luzaks"
"532",17,2720,"truth_conditions","bare","spots","generic",21,"copper",50,"True","glippets"
"533",17,4640,"truth_conditions","distinct","feathers","generic",22,"gold",90,"True","plovs"
"534",17,5393,"truth_conditions","irrelevant","feathers","generic",23,"red",30,"False","noobs"
"535",17,2648,"truth_conditions","bare","scales","generic",24,"red",70,"True","blins"
"536",17,1561,"truth_conditions","bare","feathers","generic",25,"purple",90,"True","lorches"
"537",17,3216,"truth_conditions","irrelevant","fur","generic",26,"copper",70,"False","kweps"
"538",17,2184,"truth_conditions","distinct","scales","generic",27,"blue",90,"True","reesles"
"539",17,4665,"truth_conditions","distinct","stripes","generic",28,"copper",30,"False","mooks"
"540",17,1832,"truth_conditions","bare","ears","generic",29,"blue",90,"True","cheebas"
"541",18,39158,"truth_conditions","distinct","teeth","generic",0,"green",10,"True","zoovs"
"542",18,12000,"truth_conditions","irrelevant","tails","generic",1,"green",70,"True","trufts"
"543",18,12064,"truth_conditions","irrelevant","scales","generic",2,"yellow",10,"True","dorbs"
"544",18,7885,"truth_conditions","distinct","shells","generic",3,"orange",70,"True","luzaks"
"545",18,6367,"truth_conditions","bare","spots","generic",4,"copper",90,"True","glippets"
"546",18,9551,"truth_conditions","distinct","spots","generic",5,"red",70,"True","sapers"
"547",18,7590,"truth_conditions","bare","ears","generic",6,"blue",50,"True","cheebas"
"548",18,8908,"truth_conditions","bare","legs","generic",7,"yellow",50,"True","ludinos"
"549",18,5733,"truth_conditions","bare","scales","generic",8,"red",90,"True","blins"
"550",18,6524,"truth_conditions","bare","shells","generic",9,"green",10,"True","moxes"
"551",18,7244,"truth_conditions","distinct","feathers","generic",10,"gold",30,"True","plovs"
"552",18,5031,"truth_conditions","irrelevant","teeth","generic",11,"blue",50,"True","thups"
"553",18,5467,"truth_conditions","bare","feathers","generic",12,"purple",30,"True","lorches"
"554",18,5182,"truth_conditions","bare","tails","generic",13,"orange",10,"True","zorbs"
"555",18,6100,"truth_conditions","bare","fur","generic",14,"silver",30,"True","morseths"
"556",18,5133,"truth_conditions","distinct","stripes","generic",15,"copper",90,"True","mooks"
"557",18,6900,"truth_conditions","irrelevant","feathers","generic",16,"red",30,"True","noobs"
"558",18,6933,"truth_conditions","distinct","scales","generic",17,"blue",50,"True","reesles"
"559",18,4734,"truth_conditions","bare","teeth","generic",18,"pink",70,"True","krivels"
"560",18,5547,"truth_conditions","distinct","fur","generic",19,"yellow",90,"True","ollers"
"561",18,6304,"truth_conditions","distinct","legs","generic",20,"silver",50,"True","ackles"
"562",18,4936,"truth_conditions","bare","stripes","generic",21,"gold",70,"True","daiths"
"563",18,4930,"truth_conditions","distinct","ears","generic",22,"pink",30,"True","elleps"
"564",18,5830,"truth_conditions","irrelevant","spots","generic",23,"gold",90,"True","stups"
"565",18,5565,"truth_conditions","irrelevant","shells","generic",24,"purple",70,"True","javs"
"566",18,7436,"truth_conditions","irrelevant","legs","generic",25,"pink",50,"True","feps"
"567",18,5486,"truth_conditions","distinct","tails","generic",26,"purple",10,"True","taifels"
"568",18,11609,"truth_conditions","irrelevant","fur","generic",27,"copper",10,"True","kweps"
"569",18,7019,"truth_conditions","irrelevant","stripes","generic",28,"silver",90,"True","frams"
"570",18,6333,"truth_conditions","irrelevant","ears","generic",29,"orange",30,"True","kazzes"
"571",19,15793,"truth_conditions","bare","tails","generic",0,"orange",50,"True","zorbs"
"572",19,12535,"truth_conditions","irrelevant","legs","generic",1,"pink",30,"True","feps"
"573",19,10703,"truth_conditions","bare","ears","generic",2,"blue",70,"True","cheebas"
"574",19,12744,"truth_conditions","bare","teeth","generic",3,"pink",30,"True","krivels"
"575",19,16408,"truth_conditions","distinct","stripes","generic",4,"copper",10,"False","mooks"
"576",19,10032,"truth_conditions","bare","shells","generic",5,"green",10,"False","moxes"
"577",19,12390,"truth_conditions","distinct","legs","generic",6,"silver",30,"True","ackles"
"578",19,13672,"truth_conditions","irrelevant","fur","generic",7,"copper",10,"False","kweps"
"579",19,11344,"truth_conditions","irrelevant","teeth","generic",8,"blue",70,"True","thups"
"580",19,44832,"truth_conditions","irrelevant","tails","generic",9,"green",90,"True","trufts"
"581",19,4217,"truth_conditions","distinct","teeth","generic",10,"green",90,"True","zoovs"
"582",19,5767,"truth_conditions","bare","spots","generic",11,"copper",10,"False","glippets"
"583",19,3608,"truth_conditions","bare","feathers","generic",12,"purple",50,"True","lorches"
"584",19,6608,"truth_conditions","irrelevant","spots","generic",13,"gold",90,"True","stups"
"585",19,7064,"truth_conditions","irrelevant","feathers","generic",14,"red",50,"True","noobs"
"586",19,4414,"truth_conditions","distinct","spots","generic",15,"red",10,"False","sapers"
"587",19,7816,"truth_conditions","distinct","fur","generic",16,"yellow",70,"True","ollers"
"588",19,5840,"truth_conditions","bare","stripes","generic",17,"gold",90,"True","daiths"
"589",19,7767,"truth_conditions","irrelevant","shells","generic",18,"purple",70,"True","javs"
"590",19,9128,"truth_conditions","distinct","scales","generic",19,"blue",50,"True","reesles"
"591",19,6520,"truth_conditions","distinct","feathers","generic",20,"gold",70,"True","plovs"
"592",19,5017,"truth_conditions","irrelevant","stripes","generic",21,"silver",30,"True","frams"
"593",19,6232,"truth_conditions","bare","legs","generic",22,"yellow",30,"True","ludinos"
"594",19,6344,"truth_conditions","distinct","shells","generic",23,"orange",90,"True","luzaks"
"595",19,10152,"truth_conditions","distinct","ears","generic",24,"pink",30,"True","elleps"
"596",19,4233,"truth_conditions","bare","fur","generic",25,"silver",70,"True","morseths"
"597",19,7487,"truth_conditions","irrelevant","scales","generic",26,"yellow",10,"False","dorbs"
"598",19,2808,"truth_conditions","bare","scales","generic",27,"red",90,"True","blins"
"599",19,4287,"truth_conditions","irrelevant","ears","generic",28,"orange",50,"True","kazzes"
"600",19,7168,"truth_conditions","distinct","tails","generic",29,"purple",50,"True","taifels"
"601",20,14951,"truth_conditions","bare","tails","generic",0,"orange",90,"False","zorbs"
"602",20,8147,"truth_conditions","bare","feathers","generic",1,"purple",30,"True","lorches"
"603",20,8690,"truth_conditions","irrelevant","scales","generic",2,"yellow",70,"True","dorbs"
"604",20,15593,"truth_conditions","distinct","teeth","generic",3,"green",10,"True","zoovs"
"605",20,9007,"truth_conditions","irrelevant","tails","generic",4,"green",50,"True","trufts"
"606",20,5937,"truth_conditions","bare","stripes","generic",5,"gold",30,"True","daiths"
"607",20,10036,"truth_conditions","bare","scales","generic",6,"red",10,"True","blins"
"608",20,6781,"truth_conditions","bare","ears","generic",7,"blue",70,"True","cheebas"
"609",20,27523,"truth_conditions","irrelevant","legs","generic",8,"pink",30,"True","feps"
"610",20,7161,"truth_conditions","irrelevant","teeth","generic",9,"blue",50,"True","thups"
"611",20,18949,"truth_conditions","irrelevant","feathers","generic",10,"red",10,"True","noobs"
"612",20,9931,"truth_conditions","distinct","shells","generic",11,"orange",30,"True","luzaks"
"613",20,9702,"truth_conditions","irrelevant","stripes","generic",12,"silver",90,"True","frams"
"614",20,6438,"truth_conditions","bare","legs","generic",13,"yellow",10,"True","ludinos"
"615",20,5190,"truth_conditions","bare","shells","generic",14,"green",50,"True","moxes"
"616",20,11704,"truth_conditions","distinct","spots","generic",15,"red",50,"True","sapers"
"617",20,8197,"truth_conditions","distinct","ears","generic",16,"pink",10,"True","elleps"
"618",20,10883,"truth_conditions","irrelevant","fur","generic",17,"copper",10,"True","kweps"
"619",20,19068,"truth_conditions","distinct","scales","generic",18,"blue",70,"True","reesles"
"620",20,10314,"truth_conditions","distinct","feathers","generic",19,"gold",50,"True","plovs"
"621",20,13533,"truth_conditions","irrelevant","shells","generic",20,"purple",90,"True","javs"
"622",20,5073,"truth_conditions","bare","fur","generic",21,"silver",50,"True","morseths"
"623",20,11558,"truth_conditions","distinct","stripes","generic",22,"copper",90,"True","mooks"
"624",20,9269,"truth_conditions","irrelevant","spots","generic",23,"gold",70,"True","stups"
"625",20,11952,"truth_conditions","irrelevant","ears","generic",24,"orange",30,"True","kazzes"
"626",20,9280,"truth_conditions","distinct","legs","generic",25,"silver",30,"True","ackles"
"627",20,8116,"truth_conditions","bare","spots","generic",26,"copper",70,"True","glippets"
"628",20,10181,"truth_conditions","bare","teeth","generic",27,"pink",90,"True","krivels"
"629",20,11013,"truth_conditions","distinct","fur","generic",28,"yellow",90,"True","ollers"
"630",20,8655,"truth_conditions","distinct","tails","generic",29,"purple",70,"True","taifels"
"631",21,15712,"truth_conditions","irrelevant","scales","generic",0,"yellow",10,"True","dorbs"
"632",21,3694,"truth_conditions","distinct","scales","generic",1,"blue",70,"False","reesles"
"633",21,8701,"truth_conditions","distinct","legs","generic",2,"silver",90,"True","ackles"
"634",21,7621,"truth_conditions","bare","stripes","generic",3,"gold",90,"True","daiths"
"635",21,7363,"truth_conditions","distinct","spots","generic",4,"red",50,"False","sapers"
"636",21,5606,"truth_conditions","distinct","ears","generic",5,"pink",30,"False","elleps"
"637",21,6396,"truth_conditions","irrelevant","teeth","generic",6,"blue",70,"True","thups"
"638",21,3925,"truth_conditions","irrelevant","tails","generic",7,"green",30,"False","trufts"
"639",21,4817,"truth_conditions","irrelevant","stripes","generic",8,"silver",90,"True","frams"
"640",21,4167,"truth_conditions","distinct","shells","generic",9,"orange",10,"False","luzaks"
"641",21,3299,"truth_conditions","irrelevant","feathers","generic",10,"red",90,"True","noobs"
"642",21,3850,"truth_conditions","bare","fur","generic",11,"silver",70,"True","morseths"
"643",21,3132,"truth_conditions","bare","legs","generic",12,"yellow",30,"False","ludinos"
"644",21,3009,"truth_conditions","bare","ears","generic",13,"blue",30,"False","cheebas"
"645",21,2956,"truth_conditions","bare","teeth","generic",14,"pink",10,"False","krivels"
"646",21,5478,"truth_conditions","irrelevant","legs","generic",15,"pink",50,"True","feps"
"647",21,3494,"truth_conditions","irrelevant","ears","generic",16,"orange",30,"False","kazzes"
"648",21,4922,"truth_conditions","bare","spots","generic",17,"copper",10,"False","glippets"
"649",21,4553,"truth_conditions","bare","shells","generic",18,"green",90,"True","moxes"
"650",21,2707,"truth_conditions","bare","tails","generic",19,"orange",70,"True","zorbs"
"651",21,7412,"truth_conditions","irrelevant","shells","generic",20,"purple",50,"True","javs"
"652",21,3387,"truth_conditions","bare","scales","generic",21,"red",50,"True","blins"
"653",21,5485,"truth_conditions","irrelevant","spots","generic",22,"gold",70,"True","stups"
